Account,Final_Score,Final_Decision
10442902138,127,Reject
10295392119,218,Refer
10460756145,232,Refer
10452414352,341,Accept
10085843201,385,Accept
10809709296,299,Refer
10539852775,395,Accept
10233904289,183,Refer
10362137097,190,Refer
10022596770,289,Refer
10592374966,193,Refer
10802565758,168,Refer
10821711024,310,Accept
10059680365,326,Accept
10471161678,191,Refer
10784744578,221,Refer
10621730046,244,Refer
10182742371,341,Accept
10953889180,385,Accept
10693502821,342,Accept
10256276157,74,Reject
10268664892,281,Refer
10331911782,159,Refer
10595800765,175,Refer
10601014159,288,Refer
10223660970,258,Refer
10942043733,154,Refer
10110368527,233,Refer
10395541255,340,Accept
10127092045,304,Accept
10021198873,301,Refer
10077580749,163,Refer
10526329002,156,Refer
10135229854,373,Accept
10855327619,219,Refer
10009365437,266,Refer
10545656433,368,Accept
10641320817,255,Refer
10198841539,352,Accept
10807083751,351,Accept
10199544945,278,Refer
10409954217,202,Refer
10265497139,351,Accept
10164583862,225,Refer
10511205857,363,Accept
10038374436,206,Refer
10171865438,375,Accept
10004659400,104,Reject
10381048000,327,Accept
10642815341,365,Accept
10799576338,239,Refer
10010759702,342,Accept
10064730987,52,Reject
10493537875,300,Refer
10331122294,203,Refer
10067550915,94,Reject
10734299848,151,Refer
10798424824,116,Reject
10402452017,57,Reject
10585813408,391,Accept
10541097130,256,Refer
10027875790,327,Accept
10420652769,177,Refer
10943279308,295,Refer
10271333467,335,Accept
10272724383,288,Refer
10167134186,281,Refer
10138112470,87,Reject
10812362309,202,Refer
10806520102,391,Accept
10001106902,271,Refer
10943226692,385,Accept
10957992776,202,Refer
10457900156,228,Refer
10056645350,76,Reject
10741313100,363,Accept
10987157007,373,Accept
10703758949,280,Refer
10259203579,106,Reject
10266973700,373,Accept
10471273669,330,Accept
10895125970,240,Refer
10991459280,401,Accept
10438153325,218,Refer
10965953749,364,Accept
10502339703,239,Refer
10942876980,305,Accept
10403746234,250,Refer
10896232740,138,Refer
10181001619,385,Accept
10051217655,247,Refer
10969523278,335,Accept
10105826448,172,Refer
10395193640,444,Accept
10649048618,77,Reject
10890089744,375,Accept
10084115595,245,Refer
10400716988,353,Accept
10216501739,366,Accept
10317434597,174,Refer
10574709954,309,Accept
10464092656,316,Accept
10265827032,213,Refer
10964875263,405,Accept
10899300906,249,Refer
10976347933,363,Accept
10097555737,220,Refer
10990504242,140,Refer
10996948780,52,Reject
10482083039,364,Accept
10262753558,213,Refer
10815594917,331,Accept
10633860099,373,Accept
10091744457,61,Reject
10599509698,307,Accept
10094640268,94,Reject
10545459110,337,Accept
10932173775,152,Refer
10368477198,360,Accept
10267981383,363,Accept
10065931627,202,Refer
10231982058,389,Accept
10224377061,237,Refer
10102211265,373,Accept
10524647816,312,Accept
10760848523,267,Refer
10342387737,111,Reject
10493810327,338,Accept
10086906745,209,Refer
10025758463,343,Accept
10272953362,321,Accept
10653996171,389,Accept
10831413005,223,Refer
10421351612,249,Refer
10003325311,342,Accept
10179762214,198,Refer
10968310149,456,Accept
10214911042,263,Refer
10704888510,330,Accept
10888618958,363,Accept
10357927287,351,Accept
10573523076,289,Refer
10318855801,172,Refer
10300472880,322,Accept
10373173357,209,Refer
10971979081,113,Reject
10585610156,332,Accept
10948432196,342,Accept
10963077818,150,Refer
10720626970,325,Accept
10556223154,205,Refer
10659072357,219,Refer
10151722077,284,Refer
10416726091,286,Refer
10751124817,266,Refer
10695845166,212,Refer
10648947889,180,Refer
10755017283,373,Accept
10734850778,269,Refer
10378553022,314,Accept
10891886851,149,Refer
10860161949,322,Accept
10034272396,207,Refer
10124639679,104,Reject
10527269174,273,Refer
10125253586,248,Refer
10349243965,363,Accept
10176533224,228,Refer
10317817728,133,Reject
10671435984,209,Refer
10801899741,259,Refer
10075612333,357,Accept
10448686821,276,Refer
10879046412,215,Refer
10953797589,288,Refer
10706783234,266,Refer
10346625174,152,Refer
10906829467,334,Accept
10150163731,342,Accept
10441267811,171,Refer
10762111112,245,Refer
10765896774,325,Accept
10432159810,258,Refer
10828577942,239,Refer
10224910884,299,Refer
10673939303,145,Refer
10995996307,50,Reject
10365243095,375,Accept
10846275430,247,Refer
10588919232,189,Refer
10482276965,307,Accept
10996697274,176,Refer
10265053682,356,Accept
10392419006,299,Refer
10121617335,288,Refer
10655361370,287,Refer
10465869922,206,Refer
10204138477,243,Refer
10692450909,428,Accept
10228634202,267,Refer
10317056387,216,Refer
10552603492,299,Refer
10310189075,410,Accept
10271755760,300,Refer
10906472431,291,Refer
10646031975,356,Accept
10199004507,165,Refer
10623273851,316,Accept
10025114392,385,Accept
10110445303,330,Accept
10800816197,250,Refer
10833429501,330,Accept
10141264257,210,Refer
10213605299,255,Refer
10934985104,326,Accept
10312144697,384,Accept
10816260267,312,Accept
10516883144,74,Reject
10267736748,260,Refer
10612165995,306,Accept
10200598206,325,Accept
10017992449,119,Reject
10107515177,173,Refer
10428352914,100,Reject
10597734975,309,Accept
10591170489,225,Refer
10351705145,329,Accept
10228810798,107,Reject
10168336996,466,Accept
10039583309,239,Refer
10589407085,200,Refer
10047761903,149,Refer
10565451754,361,Accept
10147561174,259,Refer
10995966997,49,Reject
10433109342,268,Refer
10761712727,373,Accept
10867202619,322,Accept
10796931223,300,Refer
10414526648,260,Refer
10181340782,364,Accept
10543845935,342,Accept
10647320419,394,Accept
10599801981,316,Accept
10702827369,233,Refer
10216254423,340,Accept
10032517904,385,Accept
10992395744,347,Accept
10232979529,385,Accept
10707410335,202,Refer
10542967510,293,Refer
10768685693,204,Refer
10281158201,366,Accept
10930121074,136,Reject
10014364580,253,Refer
10745619675,373,Accept
10468976368,197,Refer
10076784815,407,Accept
10406196450,363,Accept
10719974869,364,Accept
10925647942,334,Accept
10573458282,288,Refer
10449708324,179,Refer
10925470681,270,Refer
10578473248,309,Accept
10316998618,236,Refer
10667820008,373,Accept
10834392921,160,Refer
10508429968,301,Refer
10977886881,65,Reject
10899586542,334,Accept
10890061820,405,Accept
10002165076,105,Reject
10423887910,370,Accept
10986325060,362,Accept
10980651702,312,Accept
10168235611,213,Refer
10753944483,308,Accept
10370918124,343,Accept
10346900038,82,Reject
10109592072,291,Refer
10594607087,216,Refer
10003405821,308,Accept
10071835418,53,Reject
10784636448,363,Accept
10858067003,353,Accept
10052833813,214,Refer
10278081980,308,Accept
10038940711,276,Refer
10235435765,289,Refer
10417294061,244,Refer
10786080384,250,Refer
10971555210,428,Accept
10434195787,154,Refer
10984854208,172,Refer
10395365106,318,Accept
10590798369,186,Refer
10468430135,178,Refer
10164293907,243,Refer
10857849821,329,Accept
10975880512,309,Accept
10775076436,385,Accept
10102102179,361,Accept
10211955608,314,Accept
10361209823,60,Reject
10873951737,309,Accept
10404769748,231,Refer
10373952539,164,Refer
10282607352,223,Refer
10195744843,164,Refer
10650314707,309,Accept
10928607413,266,Refer
10914793868,162,Refer
10569556095,379,Accept
10162437594,276,Refer
10698591295,299,Refer
10622586855,218,Refer
10968012779,253,Refer
10855556080,337,Accept
10400736300,174,Refer
10736042368,299,Refer
10721962548,289,Refer
10608472868,352,Accept
10598756106,169,Refer
10814506514,301,Refer
10041276415,363,Accept
10169864847,163,Refer
10139776338,236,Refer
10843748920,338,Accept
10194770465,312,Accept
10104612169,318,Accept
10994206854,401,Accept
10004797051,225,Refer
10458666349,363,Accept
10914987015,391,Accept
10224549109,232,Refer
10184258717,44,Reject
10985060791,271,Refer
10337397624,235,Refer
10155884053,152,Refer
10570569976,264,Refer
10696858116,385,Accept
10493899433,195,Refer
10388554822,363,Accept
10011582736,157,Refer
10831805068,201,Refer
10501391733,104,Reject
10708940954,412,Accept
10885136981,308,Accept
10412095074,401,Accept
10368573631,260,Refer
10799710025,258,Refer
10786622068,300,Refer
10242607165,167,Refer
10045959861,194,Refer
10944342815,89,Reject
10767325506,172,Refer
10516801693,107,Reject
10590511082,217,Refer
10662110498,190,Refer
10464538940,385,Accept
10215959828,271,Refer
10430619780,373,Accept
10063283592,210,Refer
10890897640,192,Refer
10200951074,324,Accept
10967108480,197,Refer
10971125690,158,Refer
10152161690,428,Accept
10662342121,162,Refer
10875396325,153,Refer
10603006216,190,Refer
10961345963,249,Refer
10961204880,262,Refer
10484524023,168,Refer
10269513056,202,Refer
10187685624,226,Refer
10360368145,279,Refer
10323284125,340,Accept
10068368438,276,Refer
10315529502,205,Refer
10245703257,340,Accept
10301572801,372,Accept
10618783061,190,Refer
10185167658,321,Accept
10767244075,202,Refer
10596442208,346,Accept
10636744988,204,Refer
10707555753,373,Accept
10562389567,283,Refer
10257329109,320,Accept
10364415987,401,Accept
10562848091,232,Refer
10228704895,103,Reject
10087667395,223,Refer
10710105938,191,Refer
10380886761,246,Refer
10295364849,75,Reject
10536154172,385,Accept
10624048178,127,Reject
10057482817,196,Refer
10195428577,390,Accept
10442884115,262,Refer
10147419608,216,Refer
10194171597,239,Refer
10929330923,159,Refer
10728438024,261,Refer
10377794748,375,Accept
10166698490,259,Refer
10420547657,261,Refer
10002441825,450,Accept
10230567881,342,Accept
10842330071,223,Refer
10267302396,230,Refer
10862404790,329,Accept
10596270432,77,Reject
10916488640,409,Accept
10057003237,373,Accept
10369877370,385,Accept
10279827351,190,Refer
10014850916,302,Accept
10684750956,341,Accept
10407334943,257,Refer
10239333614,145,Refer
10916625759,292,Refer
10754389129,158,Refer
10229154225,316,Accept
10403339958,206,Refer
10814506360,364,Accept
10659307607,230,Refer
10647392480,317,Accept
10942320487,375,Accept
10391329565,303,Accept
10142379044,276,Refer
10608097858,161,Refer
10371243183,318,Accept
10139189946,375,Accept
10151089491,272,Refer
10318118226,239,Refer
10978535405,321,Accept
10793136574,248,Refer
10601301752,299,Refer
10398122087,110,Reject
10547758301,141,Refer
10003601617,355,Accept
10883738051,335,Accept
10214808036,343,Accept
10651781611,168,Refer
10847690164,306,Accept
10237854190,329,Accept
10974737730,300,Refer
10166054041,266,Refer
10396351954,285,Refer
10355003061,276,Refer
10090382358,405,Accept
10761947027,202,Refer
10066483126,171,Refer
10806614259,200,Refer
10325965338,137,Reject
10380292594,202,Refer
10998207569,320,Accept
10409216773,322,Accept
10060371676,283,Refer
10383245817,204,Refer
10144901973,385,Accept
10659118734,330,Accept
10998066668,142,Refer
10639570713,236,Refer
10024340403,171,Refer
10903221056,146,Refer
10140059505,114,Reject
10097001831,310,Accept
10917586013,338,Accept
10032972267,224,Refer
10929098933,138,Refer
10425885625,292,Refer
10935636538,342,Accept
10309758109,233,Refer
10425082194,352,Accept
10105015270,246,Refer
10459899193,300,Refer
10236011728,340,Accept
10430274606,156,Refer
10612579199,82,Reject
10181196050,221,Refer
10122648370,240,Refer
10543260297,238,Refer
10789999115,385,Accept
10443719743,325,Accept
10128387792,354,Accept
10304736971,109,Reject
10965935349,289,Refer
10899043736,289,Refer
10075214017,161,Refer
10570822734,134,Reject
10389120836,385,Accept
10380603512,168,Refer
10817287811,259,Refer
10765631365,318,Accept
10792633738,284,Refer
10558094980,278,Refer
10698640431,119,Reject
10479077035,443,Accept
10767147698,104,Reject
10770866085,253,Refer
10998583358,180,Refer
10333017388,395,Accept
10690621483,65,Reject
10706640409,361,Accept
10191567323,391,Accept
10084681981,185,Refer
10044084310,401,Accept
10867980828,169,Refer
10589595507,200,Refer
10466470914,273,Refer
10771984981,276,Refer
10429466700,149,Refer
10673272462,217,Refer
10924382990,352,Accept
10659235368,353,Accept
10602297015,309,Accept
10597712320,288,Refer
10890979503,260,Refer
10723323200,117,Reject
10329634608,277,Refer
10135670164,238,Refer
10875613348,265,Refer
10854118361,358,Accept
10911734247,330,Accept
10862065588,94,Reject
10854514847,288,Refer
10126410618,225,Refer
10207941657,288,Refer
10862972569,59,Reject
10255249349,227,Refer
10056074661,332,Accept
10760721362,194,Refer
10411497832,216,Refer
10142215466,285,Refer
10325795828,332,Accept
10682337076,365,Accept
10967900412,283,Refer
10303370705,246,Refer
10852063544,405,Accept
10991273529,334,Accept
10542848925,42,Reject
10430329107,321,Accept
10957466938,385,Accept
10772345881,237,Refer
10751238084,189,Refer
10058649681,178,Refer
10961371332,333,Accept
10380182895,107,Reject
10286097064,466,Accept
10214182344,314,Accept
10883470150,201,Refer
10758770828,207,Refer
10815599331,445,Accept
10531717756,288,Refer
10670325178,309,Accept
10425282598,342,Accept
10335712882,261,Refer
10147430889,354,Accept
10541644257,157,Refer
10867012267,113,Reject
10079397586,190,Refer
10831903708,221,Refer
10391280076,232,Refer
10424659555,199,Refer
10418508154,166,Refer
10838690272,281,Refer
10327164541,263,Refer
10295026444,262,Refer
10729442120,135,Reject
10908419148,332,Accept
10299678844,213,Refer
10137122732,338,Accept
10850625192,321,Accept
10986860139,336,Accept
10912298023,244,Refer
10451614103,288,Refer
10161107337,351,Accept
10728255577,364,Accept
10553866234,160,Refer
10161487849,362,Accept
10165088353,122,Reject
10423831574,354,Accept
10174412676,299,Refer
10578992638,151,Refer
10231045209,202,Refer
10438362707,125,Reject
10719665981,309,Accept
10817097194,288,Refer
10101116973,196,Refer
10726125398,310,Accept
10898092348,311,Accept
10179825453,329,Accept
10569883974,190,Refer
10433801925,301,Refer
10548987624,277,Refer
10733406863,391,Accept
10942107814,187,Refer
10005619500,312,Accept
10010091913,352,Accept
10782442250,216,Refer
10290928648,352,Accept
10938776224,106,Reject
10843615914,104,Reject
10119803760,290,Refer
10605281733,202,Refer
10583021836,330,Accept
10217173221,286,Refer
10176784609,385,Accept
10518312021,299,Refer
10960739090,330,Accept
10827965084,326,Accept
10745836540,315,Accept
10001287478,247,Refer
10909882010,61,Reject
10258217074,391,Accept
10723273416,82,Reject
10629356674,389,Accept
10292244818,176,Refer
10544733447,375,Accept
10784259168,385,Accept
10058972158,239,Refer
10870489569,182,Refer
10701008299,40,Reject
10422286113,354,Accept
10863042450,228,Refer
10061092690,266,Refer
10693433203,102,Reject
10394603599,309,Accept
10589713668,267,Refer
10817384275,230,Refer
10500558271,348,Accept
10470137547,364,Accept
10856998222,268,Refer
10253363772,318,Accept
10417534902,143,Refer
10453014360,334,Accept
10050656791,303,Accept
10303331970,88,Reject
10046001771,287,Refer
10606900629,358,Accept
10425247847,242,Refer
10390334888,104,Reject
10477555092,294,Refer
10791345552,162,Refer
10340088028,251,Refer
10925966022,321,Accept
10123344373,385,Accept
10976802626,356,Accept
10463426670,216,Refer
10999852544,337,Accept
10998455392,305,Accept
10338352759,168,Refer
10880036639,269,Refer
10453829830,167,Refer
10429256063,176,Refer
10167332242,246,Refer
10608669226,336,Accept
10171405107,297,Refer
10404089406,324,Accept
10068558873,175,Refer
10719451585,182,Refer
10963100234,373,Accept
10901858916,318,Accept
10899219732,332,Accept
10908994404,187,Refer
10659903076,466,Accept
10994296282,309,Accept
10415344544,361,Accept
10918249019,179,Refer
10768091950,287,Refer
10071563717,291,Refer
10408420295,50,Reject
10054839528,332,Accept
10249237092,281,Refer
10241820351,104,Reject
10503263518,379,Accept
10604841118,199,Refer
10605152670,278,Refer
10074592415,269,Refer
10204717694,401,Accept
10755668985,373,Accept
10853908626,309,Accept
10354163291,375,Accept
10198838459,103,Reject
10987450251,347,Accept
10411709110,288,Refer
10319478141,318,Accept
10471320580,301,Refer
10712021081,255,Refer
10797022264,324,Accept
10715160562,250,Refer
10036176819,261,Refer
10852129359,268,Refer
10999683300,288,Refer
10045169921,281,Refer
10601191020,352,Accept
10492133851,379,Accept
10720852354,358,Accept
10073644731,78,Reject
10744911467,269,Refer
10823593257,291,Refer
10125638093,253,Refer
10686200831,122,Reject
10909256697,152,Refer
10411073060,189,Refer
10165299840,180,Refer
10532687292,348,Accept
10997588537,247,Refer
10826830763,98,Reject
10434034841,318,Accept
10393847479,200,Refer
10560419638,340,Accept
10353341418,301,Refer
10689910833,363,Accept
10295648966,220,Refer
10445212268,284,Refer
10332793957,321,Accept
10402006268,309,Accept
10470984699,154,Refer
10379680635,233,Refer
10201408411,407,Accept
10888362577,385,Accept
10653602847,73,Reject
10888824395,417,Accept
10331593547,142,Refer
10584977380,162,Refer
10675296101,369,Accept
10254172955,233,Refer
10168905889,389,Accept
10045204666,373,Accept
10214661515,71,Reject
